<<<<<<< HEAD
binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,uniform corr 2,pd qcut2,outliers 2,semi_constant_1,random label num 3,multicollinearity 1,duplicate_2,constant_1,outliers 1,random choice 7,semi_constant_2,random choice 2,random choice 4,pd qcut3,informative_2,correlated w target 2,informative_1,pd qcut1,standard scaling,min max scaling,multicollinearity 3,correlated w target 1,uniform corr 1,multicollinearity 4,target,corr_feature_class,duplicate_1,random label num 14,multicollinearity 2,constant_2,class
binary_2,Michael,Vasquez,1952-12-29,,,1158 Lopez Extension Apt. 125,Patricktown,,98893,0.48355052090359735,,5.32053318119657,q_const_0,label num lo 3,-0.5367072047041704,-2.1494709706326964,constant_value,,Friday,q_const_0,Rand Choice 2,,G1,-2.1494709706326964,-0.42561550804297044,-1.248891718662567,Low,48494.55749873546,,-1.2558193082370648,-3.102395340541092,0.3214838418404087,-1.1862442967793627,-4.011917210243119,0.727823719486222,-1.248891718662567,label num hi 14,-1.9893891840247921,constant_value,0
binary_1,,Owens,1938-01-27,,nsnow@example.org,,Lake Nicoleshire,OK,,0.4802309559856393,Q3,3.9328826070664507,q_const_0,label num lo 3,,0.3024527305882493,constant_value,0.019712800215336862,Wednesday,q_const_0,Rand Choice 2,West,G4,0.3024527305882493,,0.1416551023145658,High,,288.0363414292739,0.14194949843953522,3.895905514091644,0.4611114149648974,,0.828114311157734,5.856737620295436,0.1416551023145658,,-0.43714725550458877,constant_value,1
,Julie,Le,1918-07-30,(404)874-6100x918,williamsjames@example.org,7981 Guzman Club,Port Kennethburgh,PR,,,,5.085876621092114,q_const_0,label num lo 2,0.6471753890035625,-0.787362050873328,constant_value,-0.4643973966354309,Friday,q_const_0,Rand Choice 1,South,,-0.787362050873328,-1.952995167006701,0.4799055578893142,Low,,,-0.7894551891849755,,0.5214797773091453,-1.0596407735786024,-1.605714401713334,2.577734460743821,0.4799055578893142,label num hi 14,0.8534926110120263,constant_value,0
binary_2,,King,1977-08-18,,seth37@example.org,64984 Allison Springs,Whitemouth,NJ,27231,,Q1,,q_const_0,label num lo 2,,-4.543441462057407,constant_value,0.6355230053242932,Wednesday,q_const_0,Rand Choice 1,North,,-4.543441462057407,-3.3063213449130373,-1.9105295703059597,Low,44654.29153100414,,-0.9418181724238371,,,-1.0482683858291517,-8.943211902134983,1.856077721775447,-1.9105295703059597,label num hi 2,1.1111208380218236,constant_value,0
binary_1,Tara,Andersen,2009-08-20,,vincentwaters@example.com,3799 Mullins Shore,,HI,22323,0.21570823704270864,,2.0013344369502937,q_const_0,label num lo 3,,-1.126952386009454,constant_value,0.9971320937749227,Wednesday,q_const_0,Rand Choice 1,North,,-1.126952386009454,-6.495345964559435,-0.8367587869003905,Low,,342.246332167653,0.33110522357530087,0.6896141357989132,,0.026064234281848522,-1.9439237360293866,-0.05542594329508477,-0.8367587869003905,,0.6193431622560457,constant_value,0
binary_1,Kathleen,Rivera,1909-12-19,001-374-971-2273x1127,mary18@example.net,250 Smith View,,DC,28563,0.3233618232669184,,5.160340124513054,q_const_0,label num lo 3,,-0.7593534437699292,constant_value,0.47201467165086813,Monday,q_const_0,Rand Choice 1,South,,-0.7593534437699292,-1.8211806575050047,-0.9092819818066576,Low,60308.63355898116,345.3362727864111,-0.18688103123311856,0.3047615935038392,0.04233035323676365,-0.7234264216996511,-1.1352662502001614,-2.790949581067448,-0.9092819818066576,label num hi 9,-0.7902500008938595,constant_value,0
binary_1,Megan,Stevens,1977-03-11,(436)887-2311,hessmary@example.com,6621 Blanchard Forks,,,,0.13977877845955905,Q1,1.9705708170794782,q_const_0,label num lo 3,-0.1376004562106957,-2.1862024170571805,constant_value,0.47573848721649353,Thursday,q_const_0,Rand Choice 1,South,,-2.1862024170571805,-2.191511556507628,-1.4664279717207145,Low,30699.502265156054,,-1.0605272542743889,-1.1801920621576651,0.024625625550689093,-0.5145320732312865,-4.026303226871289,-3.4657392653218624,-1.4664279717207145,,-0.47259736337876934,constant_value,0
binary_1,Ana,Chandler,1928-01-10,,kathleen16@example.com,5536 Christina Street,,MI,59111,,Q2,-0.6423174609295184,q_const_0,,0.6627255798882279,-0.9613896346388332,constant_value,-0.22908195708637052,Tuesday,q_const_0,Rand Choice 2,,G3,-0.9613896346388332,0.03465780058711898,-1.1871319279200092,,,248.3316411098226,-2.288496843599361,-1.4731691108492462,0.9239963427874928,-2.79254810149058,-1.4858384311787667,3.249802847899802,-1.1871319279200092,,0.1874882007236984,constant_value,0
binary_1,,Duncan,2019-02-11,,,403 Cody Shores,,AZ,39913,0.08076429927251128,Q2,,q_const_0,label num lo 2,0.4181243258987196,-0.946258381368779,constant_value,1.806338969473669,Sunday,q_const_0,Rand Choice 1,South,G3,-0.946258381368779,-2.052885259706591,0.9815184317762554,Low,43402.15476805656,241.16467484529392,1.1019746360939833,,0.456092358668598,1.5687413622498507,-2.094210441226708,-0.04181466047109028,0.9815184317762554,,-1.3508485617737502,constant_value,0
binary_1,Sara,Arnold,1964-10-17,,brian16@example.com,85067 Wade Mall,,KY,73180,,,5.6503366852027845,q_const_0,label num lo 1,-1.8076283574100158,0.9239000327237596,constant_value,-3.0873370482202995,Sunday,q_const_0,Rand Choice 1,,G5,0.9239000327237596,-0.2847004184731039,-1.377190146941394,High,56440.934093146825,,0.36750864995367905,0.028853925452526408,,-0.06367627792080156,2.6077471261174345,1.2751548252096785,-1.377190146941394,,-1.7814612693820462,constant_value,1
binary_1,Amy,Bernard,2018-02-20,956-547-0924x9553,sarah51@example.org,,,,,,Q2,5.547318679742494,q_const_0,label num lo 3,-0.18241828362112278,-0.4463980032494711,constant_value,0.872504466773087,Thursday,q_const_0,Rand Choice 1,East,,-0.4463980032494711,-0.29832974128419865,-0.9458326583932422,Low,,,1.6472110743444366,1.9986772172576068,0.678436719596146,0.4105447065007498,-0.4542590496088541,4.4810910098656365,-0.9458326583932422,,0.9061442013398022,constant_value,0
binary_2,Nicholas,Cowan,1933-04-06,+1-346-715-2764,emedina@example.com,,,,,0.8407195880161955,,0.32555775729184555,q_const_0,label num lo 2,-0.4793581299030447,0.1019085294677704,constant_value,-2.904287948535954,Monday,q_const_0,Rand Choice 1,East,,0.1019085294677704,-2.1235253771804294,0.08488708859308192,High,,266.4993797534228,-0.7330762788327349,,0.6949100972657698,-1.0485001800107847,0.415413690094249,8.771094817832388,0.08488708859308192,label num hi 11,0.2329603329953196,constant_value,1
,Ethan,Valencia,1994-04-07,622-317-1117x100,angela55@example.com,,Nicoleshire,AS,,,Q1,5.055996371702323,q_const_0,label num lo 1,1.6482311099207219,-0.8561067395854534,constant_value,1.2803015413877572,Monday,q_const_0,,North,G3,-0.8561067395854534,-4.002894099456896,1.9311842233411438,Low,,357.3286794319357,,4.147230818672243,,-1.56368043592352,-2.181746828916518,3.84718319447886,1.9311842233411438,label num hi 6,1.6178859556331064,constant_value,0
binary_2,Zachary,Flynn,1933-05-31,976.720.4941x74148,,,,,,,Q2,1.8060260299176853,q_const_0,label num lo 3,,-0.9875623056567523,constant_value,-1.1861006597307975,Thursday,q_const_0,Rand Choice 2,,,-0.9875623056567523,,-0.814051355223798,,37271.44613921794,345.1106742939097,,-5.681184569802497,,-1.0881236682140984,-1.6521233245133637,-4.0922790849675135,-0.814051355223798,label num hi 1,0.7468464717866865,constant_value,0
binary_2,,Lucero,1960-03-29,764-382-8602x064,fjackson@example.org,,,,,,,2.9966524831696004,q_const_0,,,1.2390859357282038,constant_value,0.517314208010953,Tuesday,q_const_0,Rand Choice 2,West,G6,1.2390859357282038,0.20478575118080444,-1.0581452076855058,High,64484.92721060378,530.7547892068048,0.10314629381233559,-1.5262761771163402,,0.06576918513129194,3.1884622822839273,5.749945462274308,-1.0581452076855058,label num hi 5,-1.076362054760765,constant_value,1
binary_1,Rebecca,Harris,1941-08-22,947.551.5778,anna01@example.net,2439 Alan Loop Suite 411,Lake Angelashire,AK,34135,,,3.545739361332773,q_const_0,label num lo 2,1.580447176821217,-1.3825004275456174,constant_value,0.9659381151698248,Monday,q_const_0,,North,G1,-1.3825004275456174,-2.6880519723054723,2.2995086961218822,Low,,,0.43180268121253756,0.3215239062411437,0.512373801407559,0.34072756029638646,-3.417871168358757,0.8809950369118809,2.2995086961218822,,-0.7125539012558643,constant_value,0
binary_1,Amber,Grant,1995-04-30,5477797915,michaelbrown@example.com,89201 Jensen Wall Suite 789,,PW,95574,,,6.768830309229092,q_const_0,,,1.9440445272296278,constant_value,-0.05651493779593352,Thursday,q_const_0,Rand Choice 1,,,1.9440445272296278,2.647705955655913,2.018603478766064,High,,350.46148994887255,-1.4097914200708443,,,-1.035082154542482,3.789067121371432,0.9978996823894126,2.018603478766064,,-0.6883402780795492,constant_value,1
binary_1,,Marshall,1979-03-29,,susan96@example.org,,,,,0.5949590030177931,Q3,0.7479917698677734,q_const_0,label num lo 2,,0.2785208175355547,constant_value,0.5897786705877157,Monday,q_const_0,Rand Choice 1,East,,0.2785208175355547,-0.4761603377082195,-0.46645607830159475,High,,,,,,-1.746027552560768,0.9565431388558185,,-0.46645607830159475,label num hi 10,-2.077940784714431,constant_value,0
binary_1,,Stewart,1925-10-24,+1-238-445-3153x33620,taylorjamie@example.net,5568 Robert Village Apt. 705,Hernandezport,VA,88027,0.0886721099004435,,,q_const_0,label num lo 1,,-0.7721300672997755,constant_value,2.4779939523353827,Wednesday,q_const_0,Rand Choice 2,South,,-0.7721300672997755,1.8623401574716931,3.166705228078432,Low,,,-0.4276596460125614,4.040297164355701,0.4063609078362378,0.09772365825497667,-2.3669694925071827,2.12753220609766,3.166705228078432,label num hi 6,0.5952228924983043,constant_value,0
binary_1,Jennifer,Lambert,1985-09-08,,clarkemichael@example.org,45229 Flores Court,,IL,52437,0.6049329514441592,,2.3467392950366017,q_const_0,label num lo 1,-0.538423776190295,-0.012814400561458106,constant_value,0.37452437819143175,Friday,q_const_0,Rand Choice 1,North,G4,-0.012814400561458106,3.6443857055595363,-0.017795777638104138,High,41702.304489347094,,-0.20083894487251536,-0.6293011475265381,0.8258029191209895,0.00700147652413091,0.20006956827699396,5.743909543347007,-0.017795777638104138,label num hi 13,-0.7614526627834487,constant_value,1
,,Chavez,2011-04-17,,,0902 Hall Spur,,KS,25080,,Q3,1.7719547891302527,q_const_0,label num lo 3,,-0.06063491024124035,constant_value,1.2801067282584575,Saturday,q_const_0,Rand Choice 2,East,,-0.06063491024124035,1.9418414516203315,-0.6401907603089994,High,,,-1.7408713104712246,3.017802802784292,,,0.2815604113622468,0.9479378903313402,-0.6401907603089994,,-0.5127666590991291,constant_value,0
binary_1,,Sanchez,1919-05-13,(782)678-7473x72041,,,,,59529,0.3686084117299915,Q4,1.2266128239581873,q_const_0,,3.9685456675585025,1.0852832689148577,constant_value,0.6316125713542279,Saturday,q_const_0,Rand Choice 1,,,1.0852832689148577,2.056937496562248,-2.5028474689252995,High,47942.46359459401,144.90059820368197,0.9424966114517845,3.821725935269308,0.48101336221019564,0.5032008744888312,3.285956865847143,3.2363178514136424,-2.5028474689252995,,3.29727578498141,constant_value,1
binary_2,,Wheeler,1958-07-07,,,088 Callahan Springs,New Darrenhaven,TX,82626,0.30700843952974327,,-0.6532662722033447,q_const_0,label num lo 2,-2.1388814562935545,-1.4783541348069398,constant_value,0.9471369205617826,Wednesday,q_const_0,Rand Choice 2,West,,-1.4783541348069398,-1.0311159883397276,2.0926032438463285,Low,37281.17927105519,319.36135291044013,-1.1105566548276586,-2.507467458851895,,-1.7794436287744633,-3.5620111477316714,1.4156700491404317,2.0926032438463285,label num hi 3,-0.9853149027692844,constant_value,0
binary_1,,Hardin,1921-04-03,(751)903-8766,pjimenez@example.org,,Paigehaven,VI,33629,0.42017288083319515,Q1,4.061501059189144,q_const_0,label num lo 3,0.3364025727504378,-1.6487431846039207,constant_value,0.8141820935305137,Wednesday,q_const_0,Rand Choice 2,,,-1.6487431846039207,-1.4718376957588153,-1.058506662415183,Low,,,0.8999563871318346,-1.4867749709723523,0.13238976403338393,0.1490239887691662,-2.995840722019704,3.0349451057955763,-1.058506662415183,,-0.07005141845198155,constant_value,0
binary_1,Charlene,Thompson,1949-04-20,,,159 Shaun Road,Parkerberg,KS,71598,,,1.4157320287896622,q_const_0,label num lo 2,-1.3697636384423881,-0.5143222759704336,constant_value,-0.37435622599396917,Saturday,q_const_0,Rand Choice 2,South,,-0.5143222759704336,-2.021868382329505,0.437673217356617,Low,,,0.9724669693174592,,,1.3541881563392464,-1.0085095347732804,,0.437673217356617,,-0.42364198316373025,constant_value,0
,Terry,West,2010-01-10,,denisemeyer@example.com,8432 Mcclain Light,,IA,,0.5920990739772586,,2.6818699258536296,q_const_0,label num lo 3,,0.3602210979505417,constant_value,0.5893528943549173,Wednesday,q_const_0,Rand Choice 2,South,G4,0.3602210979505417,,0.3017741973473168,High,,,0.032598830419356385,1.29690335492678,0.9617752021652838,-0.03663767727336616,0.904516978522908,-0.1443333734514689,0.3017741973473168,,-0.2660988141446162,constant_value,1
binary_2,,Davis,1954-04-13,5703499694,hicksdonald@example.net,941 Anita Mills Apt. 241,East Ericaland,AS,41233,,Q4,3.2636338253266324,q_const_0_1,,1.0765811620168766,1.9383879722964832,constant_value,-0.2030386450626449,Friday,q_const_0,Rand Choice 2,,G6,1.9383879722964832,-0.4631023973567805,0.4209967428473269,High,56098.48404577463,,0.29281329416004415,,,0.0649051026688735,4.249001997374074,0.5484723607190771,0.4209967428473269,label num hi 8,0.8614026230504804,constant_value,1
binary_1,,Bradford,1917-06-02,,,35734 Jackson Inlet,,NH,45328,0.8133792920104808,Q3,6.5297884064429335,q_const_0,,-0.21923810469151236,0.8838455533174182,constant_value,-2.524620118700491,Saturday,q_const_0,Rand Choice 1,,,0.8838455533174182,4.393561969925053,0.5164605471124514,,,195.75086802075526,,,,0.45706087778567744,1.962447304733548,4.63160136445306,0.5164605471124514,label num hi 6,0.29050021905939694,constant_value,1
binary_1,Hannah,Salazar,1954-05-21,001-526-405-2595x72232,mirandajennifer@example.net,319 Daniel Course,,NM,,,,4.723325558762731,q_const_0,,0.02307293173027185,-1.4068703035145278,constant_value,-0.10610000271841165,Monday,q_const_0,Rand Choice 2,West,G2,-1.4068703035145278,-2.274412560391146,-1.0185312142426044,Low,,,0.8072332415012909,0.8908915476495562,,0.3804057970498105,-2.489671222921921,1.8015468304963864,-1.0185312142426044,,-0.517406913783054,constant_value,0
binary_2,William,Dunn,1930-10-07,(797)805-7162,angelgoodwin@example.net,7410 Barnes Extensions Suite 870,Hardinfurt,MI,,0.7427400243495799,Q4,2.9506931930777376,q_const_0,label num lo 3,,0.7691215199319633,constant_value,-0.03435411028341943,Monday,q_const_0,Rand Choice 2,West,,0.7691215199319633,3.4129233666662104,-3.376195427553341,High,48114.288398128505,402.3056336669738,1.6339727964934856,-1.7576219372705368,,1.2661767298811102,2.866933114353782,3.6909755447776167,-3.376195427553341,label num hi 1,0.8213963325980052,constant_value,1
binary_2,Evan,Conner,2014-10-26,,troypineda@example.com,057 Crystal Passage Apt. 315,Barronchester,WY,62823,0.43421367814497946,Q1,4.711483722393859,q_const_0,label num lo 2,,-2.349358730004683,constant_value,-0.6461708805288623,Thursday,q_const_0,Rand Choice 1,North,G1,-2.349358730004683,-1.7085200990525145,-1.3993235499437282,Low,,,1.680833908306746,,,,-4.395536964060661,,-1.3993235499437282,label num hi 13,-0.11051771587200733,constant_value,0
binary_2,Robert,Flynn,1959-01-21,,curtis38@example.net,217 Todd Place Apt. 941,Carlyborough,,51699,,,4.405180406810889,q_const_0,label num lo 3,-0.6783346674284896,0.8753983302741724,constant_value,0.3829397922438858,Thursday,q_const_0,Rand Choice 1,North,G5,0.8753983302741724,4.280881642068046,-1.6773343787970687,High,43023.49600783077,591.5116566720613,0.6645178717496129,,,-0.03955420619533911,2.5925629762130313,0.29974378499031085,-1.6773343787970687,label num hi 8,0.4429911474583833,constant_value,1
binary_1,Kathryn,Wilkerson,1950-03-16,2344365692,richardjackson@example.com,3573 Powell Well Suite 844,,,33348,0.3141974710718071,,5.65278268053539,q_const_0,label num lo 3,-1.501810653989977,0.43356823535641886,constant_value,0.590621114394304,Wednesday,q_const_0,Rand Choice 1,South,,0.43356823535641886,2.3671831772050056,0.2286550428824241,High,50940.75335942579,,-0.08948896581663426,1.519687595491865,0.7255349370271236,-0.5665418607744784,1.083197705236904,0.49644433253130726,0.2286550428824241,,0.5907179673372746,constant_value,1
,Shannon,Mcbride,1989-06-20,271-501-3659,,854 Rowland Harbor,,,86883,0.9639433040873693,Q4,0.9438823139888912,q_const_0,label num lo 3,0.8770588321571405,1.6677503754218048,constant_value,2.4968613130813595,Sunday,q_const_0,Rand Choice 2,,,1.6677503754218048,2.475724382564028,1.7817163927762294,High,35364.07831424736,375.6905776434235,0.2519827418239264,2.781383707397253,,-1.0643457876206024,3.267364942195064,6.605891646838329,1.7817163927762294,,1.669324641503343,constant_value,1
binary_2,,Stewart,1926-03-08,001-628-602-7111x5602,johnwilliams@example.com,50065 Teresa Inlet,East Jasonton,VA,84120,0.16294688288755865,Q2,4.447345392096536,q_const_0,,,-0.9116519713218493,constant_value,3.4083895857103013,Wednesday,q_const_0,Rand Choice 2,East,,-0.9116519713218493,1.9502993942359494,1.2242701016789117,Low,,301.6282459321372,-0.6583555415982135,-0.4513787272723816,0.3983086346251496,-0.354153879855468,-2.091825739752922,,1.2242701016789117,,-2.0627054770994353,constant_value,0
binary_1,Kristen,Travis,2019-04-10,(297)299-6928,lwilson@example.org,,,,,,,3.1957295928835743,q_const_0,label num lo 1,-1.007709878553412,1.0296428768619732,constant_value,-0.953751497633226,Friday,q_const_0,Rand Choice 2,South,G5,1.0296428768619732,0.832183430171603,-0.25289253930109845,High,,387.94309460194125,-0.025679489808319637,4.10732389243684,0.5854247889540781,-0.010373335359313321,2.502001091725201,-4.934671320688839,-0.25289253930109845,label num hi 2,-1.863450695414809,constant_value,0
,Amy,Jones,2024-07-27,,melissa01@example.net,24165 Jasmine Forest Suite 409,,,32827,,Q2,,q_const_0,,-0.7066875630905757,-1.165629462882507,constant_value,1.0010223177576811,Wednesday,q_const_0,Rand Choice 1,,G3,-1.165629462882507,2.0756415521954574,-1.0253401324552434,,,,0.830111195103685,,0.038220792174083085,0.7444681803374357,-1.9710317784533489,2.875727761563467,-1.0253401324552434,,-0.6470278940679277,constant_value,0
binary_2,Michael,Morgan,1960-09-06,745-596-2190,howellsteven@example.net,,,,,0.9650147372309684,Q4,1.6585514345371015,q_const_0,label num lo 1,,1.5737135144740244,constant_value,-0.9969271896812344,Tuesday,q_const_0,Rand Choice 2,North,G6,1.5737135144740244,2.0632213529009182,-0.9128022801866507,High,53214.632687388155,,,,0.9743265981157697,1.6574706168011992,3.8621367632737336,1.5487935179047982,-0.9128022801866507,,-1.046242850445497,constant_value,1
,Kelly,Wilson,2005-11-15,719.348.3915,loriboyer@example.org,,Michaelmouth,ME,79039,,,3.69747363546448,q_const_0,label num lo 3,-0.2547198228635871,1.1811809723318265,constant_value,-1.0072779183108735,Monday,q_const_0,Rand Choice 1,,G5,1.1811809723318265,-1.7828358160426423,1.2484471605293153,,62253.833309533155,369.12185444002284,1.0709418586811579,,,0.8329956083753614,2.3829220340138764,3.678444811171294,1.2484471605293153,label num hi 14,-0.8112765984724577,constant_value,1
