<<<<<<< HEAD
binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,corr_feature_class,multicollinearity 3,informative_1,outliers 2,outliers 1,random label num 11,random choice 2,uniform corr 1,correlated w target 2,duplicate_2,correlated w target 1,multicollinearity 4,random choice 7,target,multicollinearity 2,uniform corr 2,pd qcut1,pd qcut3,multicollinearity 1,class,scaling_combined,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random choice 4_North,random choice 4_South,random choice 4_West,random label num 3_label num lo 2,random label num 3_label num lo 3,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
0,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,1.0220808497666125,-0.4706254949590617,0.1416551023145658,6.538456639158843,-5.00236686001594,0.096,0,0.5338051742992566,0.2570835847975557,0.3024527305882493,0.7140104638249621,-0.6809232937792973,0.104,0.828114311157734,0.6387033647472552,0.0020293365883726575,0,0.192,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.001,4.1984023534921,1.8996417748464898,0.4799055578893142,-0.8284829684495438,-2.4927703018447502,0.09,0,0.3405983940016646,-7.589687566745138,-0.787362050873328,-1.950322910483035,-3.00928276179504,0.095,-1.605714401713334,0.5636840157839653,0.0020293365883726575,0,0.183,-0.33849713893575745,0.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.002,0.001,0.301,0.001,0.001,0.001,0.231,0.549,0.7216812431237463,2.201050002785961,-1.9105295703059597,3.616257887437637,-0.3236994860781838,0.096,1,0.00386671535895734,-6.488450214488578,-4.543441462057407,-6.4280980234900795,1.4917661641322952,0.104,-8.943211902134983,-0.5808873115797109,0.0020293365883726575,1,0.096,-0.4752382779603264,0.0,34187.46747099764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.005,0.102,0.001,0.001,0.001,0.001,0.231,0.001,3.1479626978325883,0.4103310208009007,-0.8367587869003905,1.7075664733165798,0.12085495955245529,0.079,0,0.033417260687050525,-1.161307856707371,-1.126952386009454,-0.18067620342664925,1.3518597976963518,0.411,-1.9439237360293866,-1.2611483465977313,0.07683552442861019,0,0.183,-0.8670317681218316,0.0,18674.916732385413,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.007,0.001,0.001,0.001,0.112,0.288,0.231,0.549,0.6546475487620178,-1.0522235469511794,-0.9092819818066576,1.6647477909892572,-0.2518951587483588,0.147,0,0.6271123860877192,0.4452890739937936,-0.7593534437699292,0.5929403995985068,-0.47854565735452986,0.411,-1.1352662502001614,-0.05334889603677613,0.0020293365883726575,0,0.183,0.5392119988702213,0.0,45751.07435585707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.004,0.001,0.301,0.001,0.001,0.001,0.231,0.549,1.8505921922479698,-0.3325141312742097,-1.4664279717207145,3.8088402681088356,1.1480074971657486,0.078,1,0.20019616530157286,-3.8884283364264913,-2.1862024170571805,-8.755064206115653,-0.4123492103653246,0.104,-4.026303226871289,1.573657063633682,0.0020293365883726575,1,0.096,-2.900521604689702,0.0,61000.89594005584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.003,0.102,0.001,0.001,0.001,0.001,0.019,0.549,-0.8292006882507708,0.6987231252175408,-1.1871319279200092,1.8683046401936525,-5.00236686001594,0.074,1,0.7341382718537688,-4.483389690580848,-0.9613896346388332,-8.755064206115653,0.26482964431411554,0.104,-1.4858384311787667,-1.7219657619186497,0.0020293365883726575,0,0.183,-0.6131908680246717,0.0,36364.258939714695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.021,0.001,1.4037601331675047,-0.7900417314616652,0.9815184317762554,-4.184710267689122,-5.00236686001594,0.079,0,0.6725210260541526,-3.408890015635541,-0.946258381368779,-4.138660919311119,-3.00928276179504,0.101,-2.094210441226708,0.8278337627550127,0.7883225349056278,0,0.183,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.017,0.549,6.223747647674426,-0.6522507249372846,-1.377190146941394,1.3905125454839116,-2.221653785542218,0.085,0,0.5631399028836681,-0.5197587537808206,0.9239000327237596,-0.09768554436049603,-0.5507888886049354,0.101,2.6077471261174345,-3.9078057238106223,0.0020293365883726575,0,0.243,0.5402696822331463,1.0,48645.15424024767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.003,0.007,0.001,0.001,0.001,0.112,0.288,0.231,0.549,2.2524374061728145,0.7924761100044827,-0.9458326583932422,1.8430530660001982,-5.00236686001594,0.079,0,0.648110098031667,-7.589687566745138,-0.4463980032494711,-8.755064206115653,-3.00928276179504,0.411,-0.4542590496088541,-3.9078057238106223,0.4791739275182788,0,0.243,0.47137693789919216,0.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.002,0.102,0.001,0.001,0.001,0.002,0.011,0.001,1.7778739583248562,-0.49301964767040873,0.08488708859308192,1.85149919983907,-1.334852733842969,0.085,1,0.5020586256791133,-0.3315988100793957,0.1019085294677704,3.070479987470841,-1.523616465030532,0.101,0.415413690094249,-3.9078057238106223,0.0020293365883726575,0,0.192,-0.010050803459338278,1.0,37912.18797642349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.22,0.001,0.001,0.001,0.001,0.001,0.011,0.549,-0.1531707269620397,-0.42074177820680003,1.9311842233411438,3.3834080048133486,-0.9953397176954272,0.079,1,0.5233753077041667,-1.5916458552307362,-0.8561067395854534,-4.969025833150621,-3.00928276179504,0.105,-2.181746828916518,-1.0524919359365026,0.0020293365883726575,0,0.183,-0.9446773169054302,0.0,57237.40084070316,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,-2.716886930947081,-1.3811531778904174,-0.814051355223798,2.050989125679851,1.9361514031200098,0.083,1,0.1365705837222146,-1.049191311865603,-0.9875623056567523,-1.0630678643759026,-3.00928276179504,0.095,-1.6521233245133637,0.26897116866435467,0.47788596455447097,1,0.183,0.4189225698427607,0.0,54323.239123136125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.22,0.102,0.001,0.001,0.001,0.001,0.012,0.001,6.3781394785879995,-0.08016605604438831,-1.0581452076855058,1.8490666749391316,-5.00236686001594,0.079,1,0.9778160658718714,-7.589687566745138,1.2390859357282038,4.136020437688859,0.6889383497467615,0.411,3.1884622822839273,-0.371656353514738,0.7420428554142158,0,0.188,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.22,0.001,0.301,0.001,0.001,0.001,0.013,0.001,4.489616662138813,0.2038486257625547,2.2995086961218822,3.6282842894401757,-3.424404056303538,0.096,0,0.31747261828149487,-2.3777889569043174,-1.3825004275456174,-5.492673091269982,-0.4242569768844867,0.411,-3.417871168358757,0.6352806747891788,0.0020293365883726575,0,0.096,-0.5344161770626763,0.0,59889.25670452299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.009,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.8654655843019767,-1.7311211158307218,2.018603478766064,2.8938865203402497,1.6261862648307948,0.095,0,0.9909516967282309,3.2998115895241673,1.9440445272296278,-2.678520333264208,-3.00928276179504,0.411,3.789067121371432,-0.8480952515946515,0.8849120614962387,0,0.188,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.021,0.001,-1.2324514384124687,-1.179465268267822,-0.46645607830159475,-1.6098785241992006,2.208467045769437,0.085,0,0.6690066632626281,0.4892557815618005,0.2785208175355547,-8.755064206115653,-0.4618187886765375,0.105,0.9565431388558185,-0.21328617210491324,0.0020293365883726575,0,0.192,-2.900521604689702,0.0,53693.79432262666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.002,0.102,0.001,0.001,0.001,0.001,0.019,0.001,3.4505322186460434,0.24179477474382222,3.166705228078432,2.076815917461756,-5.00236686001594,0.079,0,0.26578259796362347,-1.7766048399836043,-0.7721300672997755,-1.0163006555696938,0.10359193296738185,0.411,-2.3669694925071827,-3.9078057238106223,0.0020293365883726575,0,0.183,0.4650393990954003,0.0,55616.23153008918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.012,0.001,0.001,0.001,0.001,0.001,0.014,0.549,1.3480558393905526,-0.13687706300327698,-0.017795777638104138,2.3124446195838897,-5.00236686001594,0.078,0,0.4813345243105875,-7.589687566745138,-0.012814400561458106,-8.755064206115653,-3.00928276179504,0.083,0.20006956827699396,-1.8646483154572595,0.27968917792730935,0,0.192,-2.900521604689702,1.0,36365.54258588881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.013,0.549,3.795604916401151,-0.2500563512787231,-0.6401907603089994,5.095709905946494,-5.00236686001594,0.096,1,0.19009771188465918,-7.589687566745138,-0.06063491024124035,0.37044450074818713,-0.5072218210231014,0.411,0.2815604113622468,0.7646563181782082,0.6662518941609394,0,0.192,-2.900521604689702,0.0,48784.60353954529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.22,0.001,0.301,0.001,0.001,0.001,0.015,0.001,1.3887558571951684,-1.0448362989833722,-2.5028474689252995,0.3427510732468444,0.3551516586376686,0.096,1,0.9718240523843291,2.639346698579269,1.0852832689148577,3.449443901291364,-0.49395576430001736,0.095,3.285956865847143,0.01053854415277488,0.0020293365883726575,0,0.188,-2.900521604689702,1.0,49956.28838351921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.006,0.22,0.001,0.001,0.001,0.001,0.288,0.016,0.549,1.0757391145152715,0.7859468305137488,2.0926032438463285,5.614344506789099,-5.00236686001594,0.09,1,0.13993621651012683,-1.7702947581191746,-1.4783541348069398,-0.7780306681774691,0.475944068474452,0.411,-3.5620111477316714,1.2580022232514168,0.0020293365883726575,0,0.096,0.9871503103614615,0.0,47353.147270045316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.009,0.001,0.301,0.001,0.001,0.001,0.015,0.001,1.1917775866562077,0.09930072845604644,-1.058506662415183,5.493702423991802,-0.17167539230828824,0.083,1,0.5605624505792863,-7.589687566745138,-1.6487431846039207,-2.3478276800988795,-3.00928276179504,0.104,-2.995840722019704,0.14865532385826596,0.16298084076223252,0,0.098,-2.900521604689702,0.0,61180.588311780026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.013,0.22,0.001,0.301,0.001,0.001,0.001,0.231,0.001,3.6203204068627297,-2.0159462833553854,0.437673217356617,-0.13178247934470422,1.944934795527962,0.074,0,0.0019501046328625337,-0.872986340047728,-0.5143222759704336,-3.1738178904166015,-1.7697764743013915,0.095,-1.0085095347732804,0.676606785515695,0.0020293365883726575,0,0.192,-0.4002565919161611,0.0,55462.08528552952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.231,0.001,5.403879032398294,-0.21032606228021122,0.3017741973473168,1.812920211640102,-5.00236686001594,0.095,1,0.8732831444754475,-1.1870631957080695,0.3602210979505417,-2.417680899449052,-0.5425477411934605,0.083,0.904516978522908,-1.3825770895940057,0.0020293365883726575,0,0.192,-2.900521604689702,1.0,50932.11634662074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.301,0.001,0.001,0.001,0.231,0.549,2.1764680692845046,1.148873295432324,0.4209967428473269,8.21461137536868,1.409502525651073,0.09,0,0.9784276415713447,-7.589687566745138,1.9383879722964832,3.2084041604427544,-3.00928276179504,0.083,4.249001997374074,-0.4042261303458395,0.0020293365883726575,0,0.188,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.001,0.001,0.301,0.001,0.001,0.288,0.006,0.549,4.858713779869513,1.5225519313684739,0.5164605471124514,3.7188668147949944,-0.17222090356658312,0.079,0,0.5647472320813574,-7.589687566745138,0.8838455533174182,-8.755064206115653,1.5828940815457058,0.411,1.962447304733548,-0.6386142796458968,0.0020293365883726575,0,0.243,-0.1845563887677433,1.0,69820.07028951553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.112,0.288,0.231,0.549,0.44104387553634306,-1.253787604356552,-1.0185312142426044,5.321683323991837,-5.00236686001594,0.085,0,0.0019501046328625337,-2.2515168382879804,-1.4068703035145278,-0.2832225366828178,-0.7871815870598646,0.104,-2.489671222921921,-3.9078057238106223,0.3012364636535092,0,0.098,1.0546772215291427,0.0,58735.54343911248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.22,0.001,0.001,0.102,0.001,0.001,0.231,0.001,3.329630265554916,-2.036410235372941,-3.376195427553341,-3.002123159846967,-5.00236686001594,0.078,1,0.0019501046328625337,-7.589687566745138,0.7691215199319633,1.8277850475289612,-2.5124178581823595,0.104,2.866933114353782,-3.9078057238106223,0.7917487870041835,0,0.188,-2.900521604689702,1.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.003,0.002,0.001,0.001,0.102,0.112,0.288,0.231,0.549,3.9238128648568797,0.21412050099802407,-1.3993235499437282,3.6680040120022133,-3.098637322182696,0.096,1,0.15645385770484982,-7.589687566745138,-2.349358730004683,-8.755064206115653,-0.6034747903475758,0.411,-4.395536964060661,-3.9078057238106223,0.0020293365883726575,0,0.096,1.8222314410273186,0.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.231,0.001,5.129256862539718,0.2738759824729285,-1.6773343787970687,2.9652974546782045,-5.00236686001594,0.085,1,0.8926551268486732,1.8160366625699562,0.8753983302741724,1.781689696629038,0.765172595126823,0.095,2.5925629762130313,-1.5675503452921808,0.6436355169874965,0,0.243,-2.900521604689702,1.0,64661.03733051742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.015,0.22,0.001,0.001,0.001,0.001,0.001,0.231,0.549,2.67395857093359,0.19338055262567777,0.2286550428824241,-4.184710267689122,0.8512426415661014,0.094,1,0.0019501046328625337,0.0737848716769769,0.43356823535641886,-8.755064206115653,-0.7595756743840129,0.411,1.083197705236904,-3.9078057238106223,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,72434.41165719695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.017,0.003,0.001,0.001,0.001,0.112,0.288,0.231,0.549,0.9946603843011976,-1.145248629624459,1.7817163927762294,2.2450887563620263,-5.00236686001594,0.094,0,0.7058830814453549,2.8516112903278046,1.6677503754218048,1.6036531585526534,-3.00928276179504,0.411,3.267364942195064,-0.5549510673298769,0.0020293365883726575,0,0.188,-0.0909210090707138,1.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.003,0.102,0.001,0.001,0.001,0.001,0.016,0.549,4.288314030170701,0.876280027452557,1.2242701016789117,2.283823076336961,-0.30011687053955316,0.094,1,0.46132558372536947,-2.8568471633946713,-0.9116519713218493,2.225759613359225,0.8144445608881075,0.101,-2.091825739752922,0.8484215945798731,0.0020293365883726575,1,0.183,-2.900521604689702,0.0,41172.99251134707,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.009,0.22,0.001,0.001,0.001,0.001,0.001,0.015,0.001,3.520220388132879,1.4356815260154463,-0.25289253930109845,4.929257658150327,0.22065309812818512,0.079,1,0.6050437498039474,-7.589687566745138,1.0296428768619732,-0.5021514357643606,1.6886877586579083,0.104,2.502001091725201,-0.24199412824532326,0.0020293365883726575,0,0.243,-0.2266664970576696,0.0,55554.17561288407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.22,0.001,0.001,0.102,0.001,0.001,0.018,0.001,1.0220271101229579,1.404228140402046,-1.0253401324552434,4.814899385696984,-5.00236686001594,0.078,0,0.13555407143383785,1.2926477980759417,-1.165629462882507,-8.755064206115653,0.8903332638518897,0.104,-1.9710317784533489,-1.062591106530951,0.1710029006570768,0,0.183,-1.1059550631172106,0.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.003,0.001,0.001,0.001,0.112,0.288,0.231,0.549,1.389304903169391,-0.26593133629415605,-0.9128022801866507,3.3077083646502414,0.43844361775034724,0.09,1,0.9775079197236605,-7.589687566745138,1.5737135144740244,0.3066398539006303,-0.8084423109098293,0.411,3.8621367632737336,-3.9078057238106223,0.0020293365883726575,0,0.188,0.8868428679733545,1.0,18674.916732385413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.22,0.001,0.001,0.001,0.001,0.001,0.231,0.001,4.561100357051972,-1.155985556623447,1.2484471605293153,3.3838713133719764,0.7731863282928977,0.094,0,0.9148606201114017,2.8532163176939296,1.1811809723318265,4.88532669118618,-1.0215824202755095,0.101,2.3829220340138764,-0.5870857826001314,0.8839274254435103,0,0.243,-2.900521604689702,1.0,63897.281781554266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.004,0.001,0.301,0.001,0.001,0.001,0.016,0.549,-12.693470517790814,-0.2346600291859251,-0.6098566145963367,7.387005770719519,-2.1853211425537116,0.083,1,0.46012078614133106,-7.589687566745138,0.555777598464134,1.8974455210991756,0.44562381773234105,0.101,1.5926713103401515,-0.3064841668693931,0.0020293365883726575,0,0.243,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.003,0.001,0.001,0.001,0.102,0.112,0.288,0.231,0.549,1.0978238275448247,-1.019779589763705,-2.4939113793970513,0.8558644521084346,-5.00236686001594,0.094,1,0.7824047367368887,1.9549545667962016,-0.00016253650167286082,-8.755064206115653,-1.3324085967161479,0.104,0.9587877949249416,-3.9078057238106223,0.0020293365883726575,0,0.192,-2.900521604689702,1.0,41952.75772542148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.011,0.22,0.001,0.301,0.001,0.001,0.002,0.017,0.001,-12.693470517790814,0.4413862352524801,-0.7544054647204922,4.404352383399387,-1.5707979012537527,0.085,1,0.9018826713577901,3.9851388104569505,1.04595911344865,-1.1149213087183985,0.7152498254892721,0.105,2.6851262185903293,-3.9078057238106223,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,50932.59240428447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.004,0.001,0.001,0.001,0.001,0.001,0.018,0.549,2.7999112903474384,-0.4961335819625803,2.1106427757689454,8.712010806184983,-5.00236686001594,0.079,0,0.012377803630774628,-7.589687566745138,-1.0057879156263654,-8.755064206115653,-1.0497710946664105,0.411,-2.555320523022854,-1.45317211430996,0.0020293365883726575,0,0.098,-2.900521604689702,0.0,56319.31845018915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.102,0.001,0.001,0.01,0.001,-12.693470517790814,1.969647727472183,-0.8708648146899605,-4.184710267689122,-0.09278177413364193,0.147,0,0.11675565070245952,0.8031270592328204,-1.304245442393254,-0.43556125178176097,1.6285759839737557,0.411,-2.3135270247711146,-0.012941130993167332,0.0020293365883726575,1,0.183,-0.433685907380849,0.0,47435.014129312585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.22,0.001,0.001,0.001,0.112,0.288,0.231,0.549,2.2011988037576002,-0.3402836035982167,-0.3695947939124389,3.1829084705281065,-5.00236686001594,0.079,1,0.858314484122227,-7.589687566745138,1.2492900789642305,-1.8358499156423909,-3.00928276179504,0.101,3.006867277325964,-3.9078057238106223,0.0020293365883726575,0,0.188,0.028785066922536004,1.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.012,0.003,0.001,0.301,0.001,0.001,0.288,0.016,0.001,7.0417284223662335,0.8983856579137852,0.5361339931693785,4.545973553620094,-0.9826238879711269,0.079,0,0.7924934713214213,0.9623409167221816,0.5923963007810358,-8.755064206115653,-0.28423843956214734,0.104,1.3324832823621213,0.8059903124349306,0.0020293365883726575,0,0.243,-2.900521604689702,1.0,59715.09762311734,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.549,0.406063846699926,-0.4951553682266544,0.5941732545005254,4.611078003725842,-5.00236686001594,0.079,0,0.5715884932623868,-2.891804944897398,-0.9805954084512357,1.5127243801027357,-0.7787808252149494,0.105,-2.053294862841338,-0.6425290244576248,0.0020293365883726575,1,0.183,-1.397664108908437,0.0,18674.916732385413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.003,0.22,0.001,0.001,0.001,0.112,0.288,0.231,0.549,-1.2834141387692926,1.0030433607845564,-1.1367004782974341,4.1101082193282155,-5.00236686001594,0.147,1,0.0019501046328625337,-0.4989274578579852,-1.7319735281935862,-8.755064206115653,1.1942383082053871,0.411,-3.150977957997145,1.4222365371683192,0.0020293365883726575,1,0.098,0.9975232331566675,0.0,18674.916732385413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.011,0.005,0.001,0.001,0.102,0.001,0.001,0.01,0.001,2.1667692001450547,1.360916941892917,-0.5076584767190596,1.4672205886185734,-0.6002123625224436,0.083,0,0.9470111850192714,-7.589687566745138,0.8433695093624853,-0.6403639441638305,-3.00928276179504,0.095,2.178364985925631,-3.9078057238106223,0.7184355248633523,0,0.243,-1.264608832826545,0.0,55283.800940735004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.004,0.001,0.001,0.301,0.001,0.112,0.288,0.231,0.549,4.141410187696093,-0.10359650889543329,0.5315543850778757,-4.184710267689122,0.2097421803478856,0.074,1,0.34091464572565133,-7.589687566745138,-0.9914380184957665,1.4156824429284067,-0.18425396483239415,0.101,-2.0580126317989786,-0.05745307743912881,0.0020293365883726575,0,0.183,-0.22812228294412074,0.0,55008.51138045851,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.013,0.005,0.001,0.001,0.001,0.001,0.288,0.231,0.549,2.493586181468935,-2.141620505331467,-0.5453293345176395,0.8342325564198085,-5.00236686001594,0.095,1,0.054211636674198094,5.335602719569069,0.665287214076107,1.0133525171303017,-1.4844295872310915,0.101,1.8081248169869335,0.47260077009588464,0.0020293365883726575,0,0.243,0.7714830481656363,1.0,57815.523106263754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.013,0.549,-0.9782297442037278,-0.5159442884390407,0.22091613563026247,2.6746546674044662,-5.00236686001594,0.096,0,0.2174997799012502,-0.4475318218634501,-1.0889046880021924,-0.4453193112552909,-0.3384158346902193,0.083,-2.1749566646645464,-0.6325075370503813,0.0020293365883726575,0,0.183,-2.900521604689702,0.0,18674.916732385413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
